transaction_id,transaction_date,description,category,transaction_type,amount,payment_method,expected_category
247,2024-11-08,Pembelian barang dagang,Pembelian Stok,Pengeluaran,13954489.0,Tunai,Pembelian Stok
248,2024-11-29,Listrik kantor,Operasional Kantor,Pengeluaran,1193500.0,Tunai,Operasional Kantor
249,2024-11-13,Ongkos kirim,Transportasi & Logistik,Pengeluaran,967254.0,Tunai,Transportasi & Logistik
250,2024-11-06,Biaya endorsement,Marketing & Promosi,Pengeluaran,18040982.0,Transfer Bank,Marketing & Promosi
251,2024-11-25,Pembelian bahan baku,Pembelian Stok,Pengeluaran,14885369.0,E-Wallet,Pembelian Stok
252,2024-11-14,Refund pelanggan,Lain-lain,Pengeluaran,1831110.0,Tunai,Lain-lain
253,2024-12-18,Pelunasan invoice,Piutang,Pemasukan,2120354.0,QRIS,Piutang
254,2024-12-29,Investasi investor,Modal & Investasi,Pemasukan,52356923.0,Transfer Bank,Modal & Investasi
255,2024-12-15,Pendapatan marketplace,Penjualan,Pemasukan,2662065.0,QRIS,Penjualan
256,2024-12-05,Tambahan modal operasional,Modal & Investasi,Pemasukan,6951347.0,Transfer Bank,Modal & Investasi
257,2024-12-27,Pembayaran piutang pelanggan,Piutang,Pemasukan,11333401.0,Transfer Bank,Piutang
258,2024-12-25,Penjualan produk,Penjualan,Pemasukan,1204670.0,QRIS,Penjualan
259,2024-12-20,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,522322.0,Transfer Bank,Gaji & Karyawan
260,2024-12-18,Hosting website,Software & Langganan,Pengeluaran,252062.0,E-Wallet,Software & Langganan
261,2024-12-29,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,1136318.0,Transfer Bank,Gaji & Karyawan
262,2024-12-29,Biaya admin bank,Biaya Bank,Pengeluaran,45114.0,Payment Gateway,Biaya Bank
263,2024-12-05,Konsultan pajak,Pajak & Perizinan,Pengeluaran,9930853.0,Transfer Bank,Pajak & Perizinan
264,2024-12-25,Selisih kas,Lain-lain,Pengeluaran,263956.0,Transfer Bank,Lain-lain
265,2024-12-30,Pembelian Stok,Pembelian Stok,Pengeluaran,6987164.0,E-Wallet,Pembelian Stok
266,2024-12-29,Event marketing,Marketing & Promosi,Pengeluaran,5404417.0,E-Wallet,Marketing & Promosi
267,2024-12-17,Kurir,Transportasi & Logistik,Pengeluaran,728980.0,Kartu Debit,Transportasi & Logistik
268,2024-12-03,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,326126.0,Transfer Bank,Gaji & Karyawan
269,2024-12-27,Bunga pinjaman,Utang & Cicilan,Pengeluaran,3061404.0,Transfer Bank,Utang & Cicilan
270,2024-12-04,Influencer marketing,Marketing & Promosi,Pengeluaran,15787617.0,Kartu Debit,Marketing & Promosi
271,2024-12-19,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,2021200.0,Transfer Bank,Transportasi & Logistik
272,2024-12-02,Refund pelanggan,Lain-lain,Pengeluaran,4277694.0,E-Wallet,Lain-lain
273,2024-12-02,Parkir operasional,Transportasi & Logistik,Pengeluaran,272607.0,Tunai,Transportasi & Logistik
274,2024-12-22,Internet kantor,Operasional Kantor,Pengeluaran,1098787.0,Transfer Bank,Operasional Kantor
275,2024-12-24,Biaya endorsement,Marketing & Promosi,Pengeluaran,8144402.0,Transfer Bank,Marketing & Promosi
276,2024-12-29,Biaya endorsement,Marketing & Promosi,Pengeluaran,5774996.0,Kartu Debit,Marketing & Promosi
277,2025-01-09,Pendapatan toko offline,Penjualan,Pemasukan,1542146.0,Transfer Bank,Penjualan
278,2025-01-03,Penjualan jasa,Penjualan,Pemasukan,2467032.0,Tunai,Penjualan
279,2025-01-30,Penjualan jasa,Penjualan,Pemasukan,22473206.0,Transfer Bank,Penjualan
280,2025-01-23,Cicilan pelanggan,Piutang,Pemasukan,1773876.0,Transfer Bank,Piutang
281,2025-01-12,Pinjaman usaha,Modal & Investasi,Pemasukan,65173917.0,Transfer Bank,Modal & Investasi
282,2025-01-07,Pendapatan marketplace,Penjualan,Pemasukan,460572.0,Tunai,Penjualan
283,2025-01-06,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,20504845.0,Kartu Kredit,Peralatan & Aset
284,2025-01-18,Biaya MDR kartu,Biaya Bank,Pengeluaran,685914.0,Kartu Debit,Biaya Bank
285,2025-01-27,Parkir operasional,Transportasi & Logistik,Pengeluaran,621271.0,Transfer Bank,Transportasi & Logistik
286,2025-01-23,Biaya MDR kartu,Biaya Bank,Pengeluaran,827236.0,QRIS,Biaya Bank
287,2025-01-27,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,2466227.0,Kartu Kredit,Transportasi & Logistik
288,2025-01-04,Donasi perusahaan,Lain-lain,Pengeluaran,5921287.0,Tunai,Lain-lain
289,2025-01-13,Koreksi transaksi,Lain-lain,Pengeluaran,169007.0,Transfer Bank,Lain-lain
290,2025-01-10,Influencer marketing,Marketing & Promosi,Pengeluaran,2469751.0,Transfer Bank,Marketing & Promosi
291,2025-01-16,Influencer marketing,Marketing & Promosi,Pengeluaran,8199791.0,E-Wallet,Marketing & Promosi
3002,2025-01-05,Biaya MDR kartu,Biaya Bank,Pengeluaran,277329.0,E-Wallet,Biaya Bank
293,2025-01-10,Koreksi transaksi,Lain-lain,Pengeluaran,451707.0,Transfer Bank,Lain-lain
294,2025-01-23,Sewa kantor,Operasional Kantor,Pengeluaran,2242906.0,Tunai,Operasional Kantor
295,2025-01-06,Administrasi legal,Pajak & Perizinan,Pengeluaran,9626098.0,Transfer Bank,Pajak & Perizinan
296,2025-01-29,Biaya MDR kartu,Biaya Bank,Pengeluaran,908664.0,E-Wallet,Biaya Bank
297,2025-01-11,Ongkos kirim,Transportasi & Logistik,Pengeluaran,753669.0,Kartu Debit,Transportasi & Logistik
298,2025-01-13,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,1700436.0,Transfer Bank,Gaji & Karyawan
299,2025-01-22,Pembelian barang dagang,Pembelian Stok,Pengeluaran,11970348.0,Kartu Debit,Pembelian Stok
300,2025-01-17,Restock produk,Pembelian Stok,Pengeluaran,6343803.0,Kartu Kredit,Pembelian Stok
301,2025-02-10,Penjualan produk,Penjualan,Pemasukan,1598937.0,Tunai,Penjualan
302,2025-02-04,Setoran modal pemilik,Modal & Investasi,Pemasukan,12704313.0,Transfer Bank,Modal & Investasi
303,2025-02-15,Tambahan modal operasional,Modal & Investasi,Pemasukan,12500959.0,Transfer Bank,Modal & Investasi
304,2025-02-27,Pembayaran piutang pelanggan,Piutang,Pemasukan,4201444.0,QRIS,Piutang
305,2025-02-13,Cicilan pelanggan,Piutang,Pemasukan,2175685.0,Payment Gateway,Piutang
306,2025-02-16,Pendapatan proyek,Penjualan,Pemasukan,9800679.0,Kartu Debit,Penjualan
307,2025-02-20,Pelunasan invoice,Piutang,Pemasukan,1342223.0,Transfer Bank,Piutang
308,2025-02-04,Investasi investor,Modal & Investasi,Pemasukan,224531832.0,Transfer Bank,Modal & Investasi
309,2025-02-16,Pendapatan toko offline,Penjualan,Pemasukan,2475236.0,Kartu Debit,Penjualan
310,2025-02-23,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,5090620.0,Transfer Bank,Utang & Cicilan
311,2025-02-08,Pembelian printer,Peralatan & Aset,Pengeluaran,6681085.0,Kartu Debit,Peralatan & Aset
312,2025-02-03,Pembelian barang dagang,Pembelian Stok,Pengeluaran,6798595.0,E-Wallet,Pembelian Stok
313,2025-02-19,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,4131575.0,Transfer Bank,Pajak & Perizinan
314,2025-02-21,Langganan software akuntansi,Software & Langganan,Pengeluaran,2346732.0,Kartu Kredit,Software & Langganan
315,2025-02-18,Biaya admin bank,Biaya Bank,Pengeluaran,32017.0,E-Wallet,Biaya Bank
316,2025-02-26,Parkir operasional,Transportasi & Logistik,Pengeluaran,41218.0,Transfer Bank,Transportasi & Logistik
317,2025-02-20,Konsultan pajak,Pajak & Perizinan,Pengeluaran,9800157.0,Transfer Bank,Pajak & Perizinan
318,2025-02-18,Biaya tak terduga,Lain-lain,Pengeluaran,3637683.0,Tunai,Lain-lain
319,2025-02-26,Uang lembur,Gaji & Karyawan,Pengeluaran,554308.0,Transfer Bank,Gaji & Karyawan
320,2025-02-25,Biaya tak terduga,Lain-lain,Pengeluaran,1625746.0,E-Wallet,Lain-lain
321,2025-02-11,Pembelian bahan baku,Pembelian Stok,Pengeluaran,3058527.0,Tunai,Pembelian Stok
322,2025-02-12,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,13841243.0,Transfer Bank,Utang & Cicilan
323,2025-02-13,Sewa kantor,Operasional Kantor,Pengeluaran,5401420.0,Tunai,Operasional Kantor
324,2025-02-23,Air kantor,Operasional Kantor,Pengeluaran,403070.0,Tunai,Operasional Kantor
325,2025-02-01,Gaji karyawan,Gaji & Karyawan,Pengeluaran,4948840.0,Transfer Bank,Gaji & Karyawan
326,2025-02-14,Cloud storage bisnis,Software & Langganan,Pengeluaran,1949438.0,E-Wallet,Software & Langganan
327,2025-02-27,Iklan online,Marketing & Promosi,Pengeluaran,15292666.0,E-Wallet,Marketing & Promosi
328,2025-02-13,Sewa kantor,Operasional Kantor,Pengeluaran,6391945.0,Transfer Bank,Operasional Kantor
329,2025-02-23,Domain website,Software & Langganan,Pengeluaran,1312131.0,Kartu Kredit,Software & Langganan
330,2025-02-19,Kurir,Transportasi & Logistik,Pengeluaran,656831.0,E-Wallet,Transportasi & Logistik
331,2025-02-13,Cetak brosur,Marketing & Promosi,Pengeluaran,1784612.0,Kartu Debit,Marketing & Promosi
332,2025-02-27,Selisih kas,Lain-lain,Pengeluaran,45316.0,Transfer Bank,Lain-lain
333,2025-02-15,Biaya MDR kartu,Biaya Bank,Pengeluaran,141605.0,Transfer Bank,Biaya Bank
334,2025-02-12,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,27210661.0,Transfer Bank,Utang & Cicilan
335,2025-02-01,Sewa kantor,Operasional Kantor,Pengeluaran,14932826.0,Transfer Bank,Operasional Kantor
336,2025-02-25,Donasi perusahaan,Lain-lain,Pengeluaran,8178485.0,Tunai,Lain-lain
337,2025-02-08,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,4553722.0,Transfer Bank,Pajak & Perizinan
338,2025-02-24,Kebersihan kantor,Operasional Kantor,Pengeluaran,881761.0,Transfer Bank,Operasional Kantor
339,2025-02-22,Restock produk,Pembelian Stok,Pengeluaran,15666369.0,E-Wallet,Pembelian Stok
340,2025-02-24,Bensin operasional,Transportasi & Logistik,Pengeluaran,657796.0,Kartu Kredit,Transportasi & Logistik
341,2025-02-13,Listrik kantor,Operasional Kantor,Pengeluaran,367499.0,Transfer Bank,Operasional Kantor
342,2025-02-22,Pembelian laptop,Peralatan & Aset,Pengeluaran,41654589.0,Transfer Bank,Peralatan & Aset
343,2025-02-01,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,3445100.0,Kartu Debit,Transportasi & Logistik
344,2025-02-04,Domain website,Software & Langganan,Pengeluaran,2393403.0,Kartu Debit,Software & Langganan
345,2025-02-23,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,17117909.0,Transfer Bank,Utang & Cicilan
346,2025-03-25,Tambahan modal operasional,Modal & Investasi,Pemasukan,15068810.0,Transfer Bank,Modal & Investasi
347,2025-03-30,Cicilan pelanggan,Piutang,Pemasukan,2547459.0,Payment Gateway,Piutang
348,2025-03-20,Pendapatan marketplace,Penjualan,Pemasukan,3991194.0,Payment Gateway,Penjualan
349,2025-03-29,Ongkos kirim,Transportasi & Logistik,Pengeluaran,370312.0,Transfer Bank,Transportasi & Logistik
350,2025-03-27,Biaya admin bank,Biaya Bank,Pengeluaran,35556.0,E-Wallet,Biaya Bank
351,2025-03-02,Listrik kantor,Operasional Kantor,Pengeluaran,906619.0,Transfer Bank,Operasional Kantor
352,2025-03-03,Iklan online,Marketing & Promosi,Pengeluaran,15245918.0,Kartu Kredit,Marketing & Promosi
353,2025-03-05,Domain website,Software & Langganan,Pengeluaran,2175460.0,Kartu Kredit,Software & Langganan
354,2025-04-11,Investasi investor,Modal & Investasi,Pemasukan,163816609.0,Transfer Bank,Modal & Investasi
355,2025-04-13,Tambahan modal operasional,Modal & Investasi,Pemasukan,5257573.0,Transfer Bank,Modal & Investasi
356,2025-04-11,Investasi investor,Modal & Investasi,Pemasukan,219294522.0,Transfer Bank,Modal & Investasi
357,2025-04-12,Pelunasan invoice,Piutang,Pemasukan,12058799.0,QRIS,Piutang
358,2025-04-10,Pembayaran piutang pelanggan,Piutang,Pemasukan,11448912.0,Payment Gateway,Piutang
359,2025-04-11,Pendapatan marketplace,Penjualan,Pemasukan,2637240.0,Transfer Bank,Penjualan
360,2025-04-26,Cicilan pelanggan,Piutang,Pemasukan,361464.0,Transfer Bank,Piutang
361,2025-04-28,Event marketing,Marketing & Promosi,Pengeluaran,18648813.0,Transfer Bank,Marketing & Promosi
362,2025-04-09,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,8213756.0,Transfer Bank,Utang & Cicilan
363,2025-04-14,Pembelian furniture kantor,Peralatan & Aset,Pengeluaran,7099281.0,Lainnya,Peralatan & Aset
364,2025-04-13,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,197547.0,Transfer Bank,Gaji & Karyawan
365,2025-04-19,Biaya tak terduga,Lain-lain,Pengeluaran,9293455.0,E-Wallet,Lain-lain
366,2025-04-19,Bonus karyawan,Gaji & Karyawan,Pengeluaran,9260697.0,Transfer Bank,Gaji & Karyawan
367,2025-04-23,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,23020.0,Kartu Debit,Transportasi & Logistik
368,2025-04-07,Cloud storage bisnis,Software & Langganan,Pengeluaran,2764964.0,Transfer Bank,Software & Langganan
369,2025-04-05,Biaya transfer,Biaya Bank,Pengeluaran,46462.0,Transfer Bank,Biaya Bank
370,2025-04-05,Diskon promosi,Marketing & Promosi,Pengeluaran,4103545.0,Transfer Bank,Marketing & Promosi
371,2025-04-26,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,28288731.0,Transfer Bank,Utang & Cicilan
372,2025-04-14,Biaya admin bank,Biaya Bank,Pengeluaran,24752.0,QRIS,Biaya Bank
373,2025-04-25,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,29296655.0,Transfer Bank,Utang & Cicilan
374,2025-04-21,Selisih kas,Lain-lain,Pengeluaran,16596.0,E-Wallet,Lain-lain
375,2025-04-19,Biaya tarik tunai,Biaya Bank,Pengeluaran,45031.0,Payment Gateway,Biaya Bank
376,2025-04-24,THR,Gaji & Karyawan,Pengeluaran,7346827.0,Transfer Bank,Gaji & Karyawan
377,2025-04-13,Pembelian bahan baku,Pembelian Stok,Pengeluaran,12584813.0,Transfer Bank,Pembelian Stok
378,2025-04-04,Tools desain,Software & Langganan,Pengeluaran,2801197.0,Transfer Bank,Software & Langganan
379,2025-04-20,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,10526136.0,Transfer Bank,Pajak & Perizinan
380,2025-04-16,Diskon promosi,Marketing & Promosi,Pengeluaran,500234.0,Kartu Kredit,Marketing & Promosi
381,2025-04-13,Refund pelanggan,Lain-lain,Pengeluaran,3754248.0,Tunai,Lain-lain
382,2025-04-07,Sewa kantor,Operasional Kantor,Pengeluaran,13057699.0,Kartu Debit,Operasional Kantor
383,2025-04-08,Donasi perusahaan,Lain-lain,Pengeluaran,5308857.0,Transfer Bank,Lain-lain
384,2025-04-25,Pembelian furniture kantor,Peralatan & Aset,Pengeluaran,7434934.0,Kartu Kredit,Peralatan & Aset
385,2025-04-02,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,2682613.0,Kartu Kredit,Transportasi & Logistik
386,2025-04-08,Tools desain,Software & Langganan,Pengeluaran,2447778.0,Kartu Debit,Software & Langganan
387,2025-04-08,Langganan software akuntansi,Software & Langganan,Pengeluaran,2624490.0,Kartu Kredit,Software & Langganan
388,2025-04-12,Administrasi legal,Pajak & Perizinan,Pengeluaran,4699406.0,Transfer Bank,Pajak & Perizinan
389,2025-04-01,Bunga pinjaman,Utang & Cicilan,Pengeluaran,791191.0,Transfer Bank,Utang & Cicilan
390,2025-04-15,Pembelian printer,Peralatan & Aset,Pengeluaran,14245580.0,Kartu Kredit,Peralatan & Aset
391,2025-04-27,PPN,Pajak & Perizinan,Pengeluaran,30070249.0,Transfer Bank,Pajak & Perizinan
392,2025-04-26,PPh,Pajak & Perizinan,Pengeluaran,47480229.0,Transfer Bank,Pajak & Perizinan
393,2025-04-29,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,5540697.0,Kartu Debit,Pembelian Stok
394,2025-04-22,PPh,Pajak & Perizinan,Pengeluaran,42417709.0,Transfer Bank,Pajak & Perizinan
395,2025-05-19,Tambahan modal operasional,Modal & Investasi,Pemasukan,17243841.0,Transfer Bank,Modal & Investasi
396,2025-05-21,Pendapatan proyek,Penjualan,Pemasukan,1165629.0,Tunai,Penjualan
397,2025-05-15,Pinjaman usaha,Modal & Investasi,Pemasukan,89769686.0,Transfer Bank,Modal & Investasi
398,2025-05-10,Pendapatan grosir,Penjualan,Pemasukan,6491788.0,Kartu Debit,Penjualan
399,2025-05-10,Penjualan jasa,Penjualan,Pemasukan,9209096.0,QRIS,Penjualan
400,2025-05-04,Penjualan jasa,Penjualan,Pemasukan,19354743.0,Kartu Debit,Penjualan
401,2025-05-20,Pendapatan proyek,Penjualan,Pemasukan,2782410.0,QRIS,Penjualan
402,2025-05-29,Pembayaran piutang pelanggan,Piutang,Pemasukan,11501181.0,Payment Gateway,Piutang
403,2025-05-20,Pendapatan marketplace,Penjualan,Pemasukan,1078299.0,Kartu Debit,Penjualan
404,2025-05-08,DP dari pelanggan,Piutang,Pemasukan,14141005.0,Payment Gateway,Piutang
405,2025-05-09,Kebersihan kantor,Operasional Kantor,Pengeluaran,312283.0,Transfer Bank,Operasional Kantor
406,2025-05-13,Domain website,Software & Langganan,Pengeluaran,474022.0,E-Wallet,Software & Langganan
407,2025-05-27,Perawatan aset,Peralatan & Aset,Pengeluaran,4260551.0,Transfer Bank,Peralatan & Aset
408,2025-05-05,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,18334685.0,Transfer Bank,Pajak & Perizinan
409,2025-05-11,Gaji karyawan,Gaji & Karyawan,Pengeluaran,13144581.0,Transfer Bank,Gaji & Karyawan
410,2025-05-04,Biaya transfer,Biaya Bank,Pengeluaran,36428.0,Transfer Bank,Biaya Bank
411,2025-05-24,Gaji karyawan,Gaji & Karyawan,Pengeluaran,6271846.0,Lainnya,Gaji & Karyawan
412,2025-05-26,Tools desain,Software & Langganan,Pengeluaran,2742616.0,Kartu Kredit,Software & Langganan
413,2025-05-19,Konsultan pajak,Pajak & Perizinan,Pengeluaran,12059275.0,Transfer Bank,Pajak & Perizinan
414,2025-05-01,Iklan online,Marketing & Promosi,Pengeluaran,2317414.0,Kartu Debit,Marketing & Promosi
415,2025-05-27,Biaya endorsement,Marketing & Promosi,Pengeluaran,12766000.0,E-Wallet,Marketing & Promosi
416,2025-05-29,Pembelian laptop,Peralatan & Aset,Pengeluaran,29098883.0,Transfer Bank,Peralatan & Aset
417,2025-05-04,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,19498787.0,Transfer Bank,Utang & Cicilan
418,2025-05-22,Refund pelanggan,Lain-lain,Pengeluaran,1880945.0,E-Wallet,Lain-lain
419,2025-05-21,Biaya MDR kartu,Biaya Bank,Pengeluaran,81629.0,QRIS,Biaya Bank
420,2025-05-13,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,4424819.0,Tunai,Transportasi & Logistik
421,2025-05-14,PPN,Pajak & Perizinan,Pengeluaran,29087473.0,Transfer Bank,Pajak & Perizinan
422,2025-06-03,Cicilan pelanggan,Piutang,Pemasukan,4650273.0,Transfer Bank,Piutang
423,2025-06-01,Cicilan pelanggan,Piutang,Pemasukan,3493490.0,QRIS,Piutang
424,2025-06-14,Tambahan modal operasional,Modal & Investasi,Pemasukan,12749328.0,Transfer Bank,Modal & Investasi
425,2025-06-06,Pendapatan toko offline,Penjualan,Pemasukan,1332675.0,E-Wallet,Penjualan
426,2025-06-13,Pendapatan grosir,Penjualan,Pemasukan,37498332.0,Kartu Debit,Penjualan
427,2025-06-22,Kurir,Transportasi & Logistik,Pengeluaran,2112217.0,Kartu Debit,Transportasi & Logistik
428,2025-06-05,Biaya tak terduga,Lain-lain,Pengeluaran,1649759.0,E-Wallet,Lain-lain
429,2025-06-11,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,35075023.0,Kartu Kredit,Peralatan & Aset
430,2025-06-14,Koreksi transaksi,Lain-lain,Pengeluaran,484040.0,Transfer Bank,Lain-lain
431,2025-06-01,Biaya payment gateway,Biaya Bank,Pengeluaran,536722.0,QRIS,Biaya Bank
432,2025-06-19,Pembelian printer,Peralatan & Aset,Pengeluaran,12009671.0,Kartu Kredit,Peralatan & Aset
433,2025-07-21,Investasi investor,Modal & Investasi,Pemasukan,34917912.0,Transfer Bank,Modal & Investasi
434,2025-07-30,DP dari pelanggan,Piutang,Pemasukan,2692244.0,Transfer Bank,Piutang
435,2025-07-09,Pelunasan invoice,Piutang,Pemasukan,9417494.0,QRIS,Piutang
436,2025-07-12,Setoran modal pemilik,Modal & Investasi,Pemasukan,48862476.0,Transfer Bank,Modal & Investasi
437,2025-07-27,Pelunasan invoice,Piutang,Pemasukan,5104319.0,Transfer Bank,Piutang
438,2025-07-02,Pendapatan toko offline,Penjualan,Pemasukan,774642.0,E-Wallet,Penjualan
439,2025-07-28,Penjualan produk,Penjualan,Pemasukan,2233986.0,Payment Gateway,Penjualan
440,2025-07-17,DP dari pelanggan,Piutang,Pemasukan,1463524.0,Payment Gateway,Piutang
441,2025-07-17,Cicilan pelanggan,Piutang,Pemasukan,4736449.0,QRIS,Piutang
442,2025-07-09,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,349419.0,E-Wallet,Transportasi & Logistik
443,2025-07-20,Listrik kantor,Operasional Kantor,Pengeluaran,973608.0,Kartu Kredit,Operasional Kantor
444,2025-07-06,Bunga pinjaman,Utang & Cicilan,Pengeluaran,270076.0,Transfer Bank,Utang & Cicilan
445,2025-07-07,Perawatan aset,Peralatan & Aset,Pengeluaran,4273327.0,Transfer Bank,Peralatan & Aset
446,2025-07-16,Perawatan aset,Peralatan & Aset,Pengeluaran,2019009.0,Kartu Debit,Peralatan & Aset
447,2025-07-20,Air kantor,Operasional Kantor,Pengeluaran,1422578.0,Transfer Bank,Operasional Kantor
448,2025-07-10,Langganan software akuntansi,Software & Langganan,Pengeluaran,1424224.0,Transfer Bank,Software & Langganan
449,2025-07-27,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,1656126.0,Tunai,Transportasi & Logistik
450,2025-07-10,Iklan online,Marketing & Promosi,Pengeluaran,6670331.0,Kartu Kredit,Marketing & Promosi
451,2025-07-02,Bonus karyawan,Gaji & Karyawan,Pengeluaran,6388777.0,Transfer Bank,Gaji & Karyawan
452,2025-07-26,Ongkos kirim,Transportasi & Logistik,Pengeluaran,74463.0,Tunai,Transportasi & Logistik
453,2025-07-06,Pembelian furniture kantor,Peralatan & Aset,Pengeluaran,9969160.0,Kartu Debit,Peralatan & Aset
454,2025-07-05,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,1426943.0,Kartu Kredit,Transportasi & Logistik
455,2025-07-06,Ongkos kirim,Transportasi & Logistik,Pengeluaran,2249741.0,Tunai,Transportasi & Logistik
456,2025-07-27,Langganan software akuntansi,Software & Langganan,Pengeluaran,1497962.0,Kartu Debit,Software & Langganan
457,2025-07-13,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,4677699.0,Kartu Kredit,Transportasi & Logistik
458,2025-07-15,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,13682157.0,Transfer Bank,Utang & Cicilan
460,2025-07-02,Uang lembur,Gaji & Karyawan,Pengeluaran,1178645.0,Transfer Bank,Gaji & Karyawan
461,2025-07-21,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,9263182.0,Transfer Bank,Utang & Cicilan
462,2025-07-06,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,5610618.0,Transfer Bank,Utang & Cicilan
463,2025-07-05,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,6461609.0,Transfer Bank,Utang & Cicilan
