transaction_id,transaction_date,description,category,transaction_type,amount,payment_method,expected_category
252,2025-07-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,145720.0,E-Wallet,Transfer Teman/Keluarga
253,2025-07-25,Jajan,Makanan & Minuman,Pengeluaran,43259.0,Transfer Bank,Makanan & Minuman
254,2025-07-14,Netflix,Pembayaran Langganan,Pengeluaran,20786.0,Transfer Bank,Pembayaran Langganan
255,2025-07-30,Bayar kos,Tempat Tinggal,Pengeluaran,943985.0,Tunai,Tempat Tinggal
256,2025-07-02,Tagihan internet,Pulsa & Internet,Pengeluaran,116931.0,E-Wallet,Pulsa & Internet
257,2025-07-22,Tiket KRL,Transportasi,Pengeluaran,56113.0,Kartu Debit,Transportasi
258,2025-07-23,Pulsa prabayar,Pulsa & Internet,Pengeluaran,131845.0,Kartu Kredit,Pulsa & Internet
259,2025-08-02,Bonus,Gaji,Pemasukan,2316153.0,E-Wallet,Gaji
260,2025-08-10,Bonus,Gaji,Pemasukan,1160869.0,Kartu Debit,Gaji
261,2025-08-28,Bensin,Transportasi,Pengeluaran,69134.0,Tunai,Transportasi
262,2025-08-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,162534.0,Transfer Bank,Transfer Teman/Keluarga
263,2025-08-26,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,234973.0,Kartu Debit,Transfer Teman/Keluarga
264,2025-08-08,Paket data,Pulsa & Internet,Pengeluaran,149937.0,Kartu Debit,Pulsa & Internet
265,2025-08-19,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,154690.0,E-Wallet,Transfer Teman/Keluarga
266,2025-08-12,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,458251.0,Transfer Bank,Belanja Bulanan
267,2025-08-17,Bayar kos,Tempat Tinggal,Pengeluaran,936603.0,E-Wallet,Tempat Tinggal
268,2025-08-25,Pulsa prabayar,Pulsa & Internet,Pengeluaran,84677.0,Transfer Bank,Pulsa & Internet
269,2025-08-01,Netflix,Pembayaran Langganan,Pengeluaran,22155.0,Kartu Debit,Pembayaran Langganan
270,2025-08-04,Bayar kos,Tempat Tinggal,Pengeluaran,856471.0,Tunai,Tempat Tinggal
271,2025-09-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,248043.0,E-Wallet,Transfer Teman/Keluarga
272,2025-09-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,129918.0,Transfer Bank,Transfer Teman/Keluarga
273,2025-09-25,Kopi,Makanan & Minuman,Pengeluaran,57289.0,Tunai,Makanan & Minuman
3503,2025-09-07,Jajan,Makanan & Minuman,Pengeluaran,24128.0,Kartu Kredit,Makanan & Minuman
275,2025-10-29,Bonus,Gaji,Pemasukan,1557958.0,Transfer Bank,Gaji
276,2025-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,150488.0,E-Wallet,Transfer Teman/Keluarga
277,2025-10-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,143312.0,Kartu Debit,Transfer Teman/Keluarga
278,2025-10-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,281331.0,E-Wallet,Transfer Teman/Keluarga
279,2025-10-10,Gym membership,Pembayaran Langganan,Pengeluaran,200611.0,E-Wallet,Pembayaran Langganan
280,2025-10-25,Cloud storage,Pembayaran Langganan,Pengeluaran,51630.0,Kartu Debit,Pembayaran Langganan
281,2025-10-07,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,418386.0,Kartu Debit,Belanja Bulanan
283,2025-10-08,Pulsa prabayar,Pulsa & Internet,Pengeluaran,129578.0,Transfer Bank,Pulsa & Internet
284,2025-10-04,Taksi,Transportasi,Pengeluaran,89889.0,Tunai,Transportasi
285,2025-10-24,Langganan streaming,Hiburan,Pengeluaran,45948.0,Transfer Bank,Hiburan
286,2025-11-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,63369.0,Kartu Debit,Transfer Teman/Keluarga
287,2025-11-27,Gaji bulanan,Gaji,Pemasukan,6345415.0,Transfer Bank,Gaji
288,2025-11-26,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,217629.0,Kartu Kredit,Belanja Bulanan
289,2025-11-14,Beli makan siang,Makanan & Minuman,Pengeluaran,148558.0,Tunai,Makanan & Minuman
290,2025-11-13,Beli makan siang,Makanan & Minuman,Pengeluaran,93919.0,Transfer Bank,Makanan & Minuman
291,2025-11-17,Ojek online,Transportasi,Pengeluaran,39067.0,Kartu Debit,Transportasi
292,2025-11-29,Paket data,Pulsa & Internet,Pengeluaran,141057.0,Kartu Debit,Pulsa & Internet
293,2025-11-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,415501.0,Kartu Kredit,Belanja Bulanan
294,2025-11-27,Gym membership,Pembayaran Langganan,Pengeluaran,200150.0,E-Wallet,Pembayaran Langganan
295,2025-11-23,Netflix,Pembayaran Langganan,Pengeluaran,24711.0,Kartu Debit,Pembayaran Langganan
296,2025-11-21,Jajan,Makanan & Minuman,Pengeluaran,59109.0,E-Wallet,Makanan & Minuman
297,2025-11-07,Paket data,Pulsa & Internet,Pengeluaran,106650.0,Transfer Bank,Pulsa & Internet
299,2025-11-21,Spotify Premium,Pembayaran Langganan,Pengeluaran,21395.0,Kartu Debit,Pembayaran Langganan
300,2025-11-26,Bensin,Transportasi,Pengeluaran,54973.0,E-Wallet,Transportasi
301,2025-11-20,Gym membership,Pembayaran Langganan,Pengeluaran,200333.0,E-Wallet,Pembayaran Langganan
302,2025-11-08,Netflix,Pembayaran Langganan,Pengeluaran,29836.0,Kartu Kredit,Pembayaran Langganan
303,2025-11-16,Taksi,Transportasi,Pengeluaran,97237.0,Transfer Bank,Transportasi
304,2025-11-01,Bensin,Transportasi,Pengeluaran,65454.0,Tunai,Transportasi
305,2025-11-08,Pulsa prabayar,Pulsa & Internet,Pengeluaran,101981.0,E-Wallet,Pulsa & Internet
306,2025-11-12,Service AC kos,Tempat Tinggal,Pengeluaran,51358.0,E-Wallet,Tempat Tinggal
307,2025-11-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,240398.0,Transfer Bank,Transfer Teman/Keluarga
308,2025-11-22,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,453887.0,E-Wallet,Belanja Bulanan
309,2025-11-25,Paket data,Pulsa & Internet,Pengeluaran,116203.0,Kartu Kredit,Pulsa & Internet
310,2025-11-05,Pakaian baru,Belanja Bulanan,Pengeluaran,448035.0,Kartu Kredit,Belanja Bulanan
311,2025-11-23,Pulsa & Internet,Pulsa & Internet,Pengeluaran,68623.0,Kartu Kredit,Pulsa & Internet
312,2025-11-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50862.0,E-Wallet,Tempat Tinggal
313,2025-11-04,Beli makan siang,Makanan & Minuman,Pengeluaran,74778.0,Kartu Debit,Makanan & Minuman
314,2025-11-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,111718.0,Kartu Debit,Transfer Teman/Keluarga
315,2025-11-13,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,238085.0,Transfer Bank,Transfer Teman/Keluarga
316,2025-11-07,Makanan & Minuman,Makanan & Minuman,Pengeluaran,330346.0,Kartu Debit,Makanan & Minuman
317,2025-11-26,Jajan,Makanan & Minuman,Pengeluaran,69264.0,Kartu Kredit,Makanan & Minuman
318,2025-11-22,Spotify Premium,Pembayaran Langganan,Pengeluaran,29936.0,Kartu Debit,Pembayaran Langganan
319,2025-11-22,Makan malam restoran,Makanan & Minuman,Pengeluaran,359235.0,Kartu Debit,Makanan & Minuman
320,2025-11-14,Tagihan internet,Pulsa & Internet,Pengeluaran,107295.0,Kartu Debit,Pulsa & Internet
321,2025-11-28,Tiket KRL,Transportasi,Pengeluaran,54974.0,Tunai,Transportasi
322,2025-11-28,Pembayaran Langganan,Pembayaran Langganan,Pengeluaran,54616.0,Kartu Debit,Pembayaran Langganan
323,2025-11-02,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50163.0,E-Wallet,Tempat Tinggal
324,2025-12-05,Gaji bulanan,Gaji,Pemasukan,6314412.0,E-Wallet,Gaji
325,2025-12-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,128144.0,Kartu Debit,Transfer Teman/Keluarga
326,2025-12-25,Bonus,Gaji,Pemasukan,2973547.0,E-Wallet,Gaji
327,2025-12-07,Bayar kos,Tempat Tinggal,Pengeluaran,958402.0,Tunai,Tempat Tinggal
328,2025-12-28,Bayar kos,Tempat Tinggal,Pengeluaran,839401.0,Kartu Debit,Tempat Tinggal
329,2025-12-03,Ojek online,Transportasi,Pengeluaran,81526.0,E-Wallet,Transportasi
330,2025-12-29,Bayar kos,Tempat Tinggal,Pengeluaran,910051.0,Tunai,Tempat Tinggal
331,2025-12-03,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,309132.0,Tunai,Belanja Bulanan
332,2025-12-23,Langganan streaming,Hiburan,Pengeluaran,32480.0,Kartu Kredit,Hiburan
333,2025-12-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,126329.0,Kartu Debit,Pulsa & Internet
334,2025-12-18,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,217415.0,Transfer Bank,Belanja Bulanan
335,2025-12-07,Pakaian baru,Belanja Bulanan,Pengeluaran,359961.0,E-Wallet,Belanja Bulanan
336,2025-12-14,Taksi,Transportasi,Pengeluaran,12511.0,Tunai,Transportasi
337,2025-12-17,Liburan,Hiburan,Pengeluaran,439529.0,Kartu Kredit,Hiburan
338,2025-12-21,Taksi,Transportasi,Pengeluaran,54890.0,Transfer Bank,Transportasi
339,2025-12-26,Liburan,Hiburan,Pengeluaran,420538.0,Kartu Debit,Hiburan
340,2025-12-12,Paket data,Pulsa & Internet,Pengeluaran,52237.0,Kartu Kredit,Pulsa & Internet
341,2025-12-20,Tagihan internet,Pulsa & Internet,Pengeluaran,94894.0,E-Wallet,Pulsa & Internet
342,2025-12-12,Netflix,Pembayaran Langganan,Pengeluaran,26555.0,E-Wallet,Pembayaran Langganan
343,2025-12-09,Bensin,Transportasi,Pengeluaran,54468.0,Tunai,Transportasi
344,2025-12-30,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51733.0,E-Wallet,Tempat Tinggal
345,2025-12-30,Cloud storage,Pembayaran Langganan,Pengeluaran,52020.0,Kartu Kredit,Pembayaran Langganan
346,2025-12-21,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,388121.0,Kartu Debit,Belanja Bulanan
347,2025-12-22,Pakaian baru,Belanja Bulanan,Pengeluaran,223709.0,Transfer Bank,Belanja Bulanan
348,2025-12-09,Gym membership,Pembayaran Langganan,Pengeluaran,200294.0,Transfer Bank,Pembayaran Langganan
349,2025-12-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,138650.0,Kartu Debit,Transfer Teman/Keluarga
350,2025-12-21,Gym membership,Pembayaran Langganan,Pengeluaran,200432.0,Transfer Bank,Pembayaran Langganan
351,2025-12-25,Beli makan siang,Makanan & Minuman,Pengeluaran,134900.0,Kartu Debit,Makanan & Minuman
352,2025-12-17,Cloud storage,Pembayaran Langganan,Pengeluaran,54743.0,Transfer Bank,Pembayaran Langganan
353,2025-12-03,Beli makan siang,Makanan & Minuman,Pengeluaran,131301.0,Transfer Bank,Makanan & Minuman
354,2025-12-18,Paket data,Pulsa & Internet,Pengeluaran,113371.0,Transfer Bank,Pulsa & Internet
355,2025-12-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,70379.0,E-Wallet,Transfer Teman/Keluarga
356,2025-12-14,Makan malam restoran,Makanan & Minuman,Pengeluaran,250008.0,E-Wallet,Makanan & Minuman
357,2025-12-11,Bayar kos,Tempat Tinggal,Pengeluaran,926296.0,E-Wallet,Tempat Tinggal
358,2026-01-22,Gaji bulanan,Gaji,Pemasukan,6063194.0,Kartu Debit,Gaji
359,2026-01-18,Gaji bulanan,Gaji,Pemasukan,6224847.0,Transfer Bank,Gaji
360,2026-01-06,Ojek online,Transportasi,Pengeluaran,29037.0,Kartu Debit,Transportasi
361,2026-01-13,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,319061.0,E-Wallet,Belanja Bulanan
362,2026-01-03,Tiket bioskop,Hiburan,Pengeluaran,31682.0,E-Wallet,Hiburan
363,2026-01-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,91382.0,E-Wallet,Transfer Teman/Keluarga
364,2026-01-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,192714.0,Kartu Debit,Transfer Teman/Keluarga
365,2026-01-25,Beli makan siang,Makanan & Minuman,Pengeluaran,170839.0,E-Wallet,Makanan & Minuman
366,2026-01-23,Konser,Hiburan,Pengeluaran,335137.0,Kartu Debit,Hiburan
367,2026-01-03,Spotify Premium,Pembayaran Langganan,Pengeluaran,20814.0,E-Wallet,Pembayaran Langganan
368,2026-01-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,25474.0,Transfer Bank,Pembayaran Langganan
369,2026-01-19,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50303.0,E-Wallet,Tempat Tinggal
370,2026-01-05,Pulsa prabayar,Pulsa & Internet,Pengeluaran,120148.0,Kartu Debit,Pulsa & Internet
371,2026-01-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,175974.5,E-Wallet,Transfer Teman/Keluarga
372,2026-01-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,136906.0,Transfer Bank,Transfer Teman/Keluarga
373,2026-01-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,147764.0,Kartu Debit,Transfer Teman/Keluarga
374,2026-01-15,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50061.0,Transfer Bank,Tempat Tinggal
375,2026-01-08,Pakaian baru,Belanja Bulanan,Pengeluaran,368787.0,Transfer Bank,Belanja Bulanan
376,2026-01-21,Pulsa prabayar,Pulsa & Internet,Pengeluaran,89756.0,Kartu Debit,Pulsa & Internet
377,2026-01-14,Tiket KRL,Transportasi,Pengeluaran,28069.0,Kartu Debit,Transportasi
378,2026-01-27,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,212060.0,Kartu Kredit,Belanja Bulanan
379,2026-01-09,Service AC kos,Tempat Tinggal,Pengeluaran,50633.0,E-Wallet,Tempat Tinggal
380,2026-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,269891.0,E-Wallet,Transfer Teman/Keluarga
381,2026-01-01,Pulsa prabayar,Pulsa & Internet,Pengeluaran,78392.0,Kartu Debit,Pulsa & Internet
382,2026-01-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,352259.0,Transfer Bank,Belanja Bulanan
383,2026-01-17,Tiket bioskop,Hiburan,Pengeluaran,41695.0,Kartu Debit,Hiburan
384,2026-01-20,Ojek online,Transportasi,Pengeluaran,66821.0,Kartu Debit,Transportasi
385,2026-01-07,Bayar kos,Tempat Tinggal,Pengeluaran,813952.0,E-Wallet,Tempat Tinggal
386,2026-01-23,Tiket KRL,Transportasi,Pengeluaran,62575.0,Kartu Debit,Transportasi
387,2026-01-10,Langganan streaming,Hiburan,Pengeluaran,36339.0,Kartu Kredit,Hiburan
388,2026-01-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,291596.0,Kartu Debit,Transfer Teman/Keluarga
389,2026-01-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,125438.0,Kartu Debit,Transfer Teman/Keluarga
390,2026-01-19,Pakaian baru,Belanja Bulanan,Pengeluaran,273295.0,E-Wallet,Belanja Bulanan
391,2026-01-10,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,226321.0,Kartu Debit,Transfer Teman/Keluarga
392,2026-01-10,Bensin,Transportasi,Pengeluaran,82557.0,Transfer Bank,Transportasi
394,2026-01-08,Ojek online,Transportasi,Pengeluaran,71355.0,Lainnya,Transportasi
395,2026-01-05,Spotify Premium,Pembayaran Langganan,Pengeluaran,23210.0,Kartu Kredit,Pembayaran Langganan
396,2026-01-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,274776.0,Kartu Kredit,Belanja Bulanan
397,2026-01-24,Tagihan internet,Pulsa & Internet,Pengeluaran,147627.0,Transfer Bank,Pulsa & Internet
398,2026-01-26,Pakaian baru,Belanja Bulanan,Pengeluaran,334764.0,E-Wallet,Belanja Bulanan
399,2026-01-08,Liburan,Hiburan,Pengeluaran,468097.0,E-Wallet,Hiburan
400,2026-01-30,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,255588.0,Kartu Debit,Transfer Teman/Keluarga
401,2026-01-03,Tiket KRL,Transportasi,Pengeluaran,24830.0,Tunai,Transportasi
402,2026-01-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,60324.0,Kartu Debit,Transfer Teman/Keluarga
403,2026-01-28,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,476256.0,Transfer Bank,Belanja Bulanan
404,2026-01-09,Pakaian baru,Belanja Bulanan,Pengeluaran,282442.0,Transfer Bank,Belanja Bulanan
405,2026-01-23,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,117654.0,Kartu Debit,Transfer Teman/Keluarga
406,2026-01-05,Tagihan internet,Pulsa & Internet,Pengeluaran,61488.0,Kartu Kredit,Pulsa & Internet
407,2026-01-05,Beli makan siang,Makanan & Minuman,Pengeluaran,56720.0,Transfer Bank,Makanan & Minuman
408,2026-01-20,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,65473.0,Transfer Bank,Transfer Teman/Keluarga
410,2026-01-09,Tiket bioskop,Hiburan,Pengeluaran,49174.0,Kartu Kredit,Hiburan
411,2026-01-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,140476.0,Kartu Kredit,Pulsa & Internet
412,2026-01-14,Cloud storage,Pembayaran Langganan,Pengeluaran,54196.0,Transfer Bank,Pembayaran Langganan
413,2026-01-10,Gym membership,Pembayaran Langganan,Pengeluaran,200826.0,Kartu Debit,Pembayaran Langganan
414,2026-01-09,Konser,Hiburan,Pengeluaran,379461.0,Kartu Debit,Hiburan
415,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,151103.0,E-Wallet,Transfer Teman/Keluarga
416,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,250837.0,E-Wallet,Transfer Teman/Keluarga
417,2026-01-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,379086.0,E-Wallet,Belanja Bulanan
418,2026-02-03,Gaji bulanan,Gaji,Pemasukan,6075275.0,Transfer Bank,Gaji
419,2026-02-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,246665.0,Kartu Debit,Transfer Teman/Keluarga
420,2026-02-12,Makan malam restoran,Makanan & Minuman,Pengeluaran,366877.0,Tunai,Makanan & Minuman
421,2026-02-20,Taksi,Transportasi,Pengeluaran,53920.0,Tunai,Transportasi
3504,2026-02-25,Pulsa prabayar,Pulsa & Internet,Pengeluaran,146839.0,Kartu Kredit,Pulsa & Internet
423,2026-02-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,257725.0,E-Wallet,Transfer Teman/Keluarga
424,2026-02-01,Pulsa prabayar,Pulsa & Internet,Pengeluaran,147042.0,Kartu Kredit,Pulsa & Internet
425,2026-02-16,Netflix,Pembayaran Langganan,Pengeluaran,27632.0,Kartu Debit,Pembayaran Langganan
426,2026-02-08,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,390479.0,Tunai,Belanja Bulanan
427,2026-02-14,Belanja dapur,Makanan & Minuman,Pengeluaran,468567.0,Tunai,Makanan & Minuman
428,2026-02-09,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50936.0,Tunai,Tempat Tinggal
429,2026-02-21,Pulsa prabayar,Pulsa & Internet,Pengeluaran,108667.0,Kartu Debit,Pulsa & Internet
430,2026-02-17,Netflix,Pembayaran Langganan,Pengeluaran,22947.0,E-Wallet,Pembayaran Langganan
431,2026-02-16,Pulsa prabayar,Pulsa & Internet,Pengeluaran,67277.0,Kartu Debit,Pulsa & Internet
432,2026-02-27,Taksi,Transportasi,Pengeluaran,85162.0,Transfer Bank,Transportasi
433,2026-02-24,Tagihan internet,Pulsa & Internet,Pengeluaran,66782.0,Kartu Debit,Pulsa & Internet
434,2026-02-22,Bayar kos,Tempat Tinggal,Pengeluaran,903136.0,Kartu Debit,Tempat Tinggal
435,2026-02-24,Paket data,Pulsa & Internet,Pengeluaran,77170.0,Lainnya,Pulsa & Internet
436,2026-02-24,Konser,Hiburan,Pengeluaran,336433.0,Transfer Bank,Hiburan
437,2026-02-05,Cloud storage,Pembayaran Langganan,Pengeluaran,51019.0,E-Wallet,Pembayaran Langganan
438,2026-02-16,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pengeluaran,123696.0,Kartu Debit,Transfer Teman/Keluarga
439,2026-02-01,Belanja dapur,Makanan & Minuman,Pengeluaran,457114.0,Kartu Debit,Makanan & Minuman
440,2026-02-25,Langganan streaming,Hiburan,Pengeluaran,46661.0,E-Wallet,Hiburan
441,2026-02-04,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,332066.0,Transfer Bank,Belanja Bulanan
442,2026-02-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,133152.0,Transfer Bank,Pulsa & Internet
443,2026-02-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,302653.0,Tunai,Belanja Bulanan
444,2026-02-06,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,204007.0,E-Wallet,Transfer Teman/Keluarga
445,2026-03-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,86478.0,Kartu Debit,Transfer Teman/Keluarga
446,2026-03-18,Bonus,Gaji,Pemasukan,2098428.0,E-Wallet,Gaji
447,2026-03-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,132118.0,Kartu Debit,Transfer Teman/Keluarga
448,2026-03-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,247933.0,Transfer Bank,Transfer Teman/Keluarga
449,2026-03-23,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,212912.0,Kartu Kredit,Belanja Bulanan
450,2026-03-13,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50755.0,E-Wallet,Tempat Tinggal
451,2026-03-09,Service AC kos,Tempat Tinggal,Pengeluaran,50304.0,Kartu Debit,Tempat Tinggal
452,2026-03-21,Kopi,Makanan & Minuman,Pengeluaran,37748.0,Tunai,Makanan & Minuman
453,2026-03-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,128940.0,E-Wallet,Transfer Teman/Keluarga
454,2026-03-14,Service AC kos,Tempat Tinggal,Pengeluaran,51660.0,Tunai,Tempat Tinggal
455,2026-03-21,Liburan,Hiburan,Pengeluaran,347295.0,E-Wallet,Hiburan
456,2026-03-12,Paket data,Pulsa & Internet,Pengeluaran,115305.0,Kartu Debit,Pulsa & Internet
457,2026-03-05,Pakaian baru,Belanja Bulanan,Pengeluaran,454327.0,E-Wallet,Belanja Bulanan
458,2026-03-06,Konser,Hiburan,Pengeluaran,343516.0,Transfer Bank,Hiburan
459,2026-04-29,Gaji bulanan,Gaji,Pemasukan,6069922.0,E-Wallet,Gaji
460,2026-04-09,Gaji bulanan,Gaji,Pemasukan,6260292.0,E-Wallet,Gaji
461,2026-04-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,147069.0,E-Wallet,Transfer Teman/Keluarga
462,2026-04-17,Belanja dapur,Makanan & Minuman,Pengeluaran,675978.0,E-Wallet,Makanan & Minuman
463,2026-04-15,Taksi,Transportasi,Pengeluaran,73251.0,Transfer Bank,Transportasi
3505,2026-04-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,485795.0,Kartu Kredit,Belanja Bulanan
465,2026-04-21,Liburan,Hiburan,Pengeluaran,321527.0,E-Wallet,Hiburan
466,2026-04-29,Jajan,Makanan & Minuman,Pengeluaran,59150.0,Tunai,Makanan & Minuman
467,2026-04-19,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,286345.0,Kartu Kredit,Belanja Bulanan
468,2026-04-18,Netflix,Pembayaran Langganan,Pengeluaran,29652.0,Kartu Kredit,Pembayaran Langganan
469,2026-04-20,Service AC kos,Tempat Tinggal,Pengeluaran,51356.0,Transfer Bank,Tempat Tinggal
470,2026-04-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,194280.0,E-Wallet,Transfer Teman/Keluarga
471,2026-04-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,282483.0,Transfer Bank,Transfer Teman/Keluarga
472,2026-04-19,Bayar kos,Tempat Tinggal,Pengeluaran,866381.0,E-Wallet,Tempat Tinggal
473,2026-04-08,Beli makan siang,Makanan & Minuman,Pengeluaran,65819.0,Transfer Bank,Makanan & Minuman
474,2026-04-08,Konser,Hiburan,Pengeluaran,312724.0,E-Wallet,Hiburan
475,2026-04-07,Bensin,Transportasi,Pengeluaran,60718.0,Kartu Debit,Transportasi
476,2026-04-16,Tiket KRL,Transportasi,Pengeluaran,47430.0,Tunai,Transportasi
477,2026-04-25,Service AC kos,Tempat Tinggal,Pengeluaran,51363.0,Kartu Debit,Tempat Tinggal
478,2026-04-29,Beli makan siang,Makanan & Minuman,Pengeluaran,170654.0,Kartu Debit,Makanan & Minuman
479,2026-04-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51592.0,Kartu Debit,Tempat Tinggal
480,2026-04-16,Jajan,Makanan & Minuman,Pengeluaran,18741.0,Tunai,Makanan & Minuman
481,2026-04-06,Tiket bioskop,Hiburan,Pengeluaran,41695.0,Transfer Bank,Hiburan
482,2026-04-20,Paket data,Pulsa & Internet,Pengeluaran,149836.0,E-Wallet,Pulsa & Internet
483,2026-04-12,Bayar kos,Tempat Tinggal,Pengeluaran,813973.0,E-Wallet,Tempat Tinggal
484,2026-04-22,Jajan,Makanan & Minuman,Pengeluaran,55273.0,Transfer Bank,Makanan & Minuman
485,2026-04-16,Tagihan internet,Pulsa & Internet,Pengeluaran,124885.0,Kartu Kredit,Pulsa & Internet
486,2026-04-14,Tiket KRL,Transportasi,Pengeluaran,52063.0,Kartu Debit,Transportasi
487,2026-04-22,Service AC kos,Tempat Tinggal,Pengeluaran,50495.0,E-Wallet,Tempat Tinggal
488,2026-04-18,Pulsa prabayar,Pulsa & Internet,Pengeluaran,107246.0,Kartu Debit,Pulsa & Internet
489,2026-04-18,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,424461.0,Transfer Bank,Belanja Bulanan
490,2026-04-05,Taksi,Transportasi,Pengeluaran,26761.0,E-Wallet,Transportasi
