transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
290.0,2025-11-13,Beli makan siang,Makanan & Minuman,Pengeluaran,93919.0,Transfer Bank
291.0,2025-11-17,Ojek online,Transportasi,Pengeluaran,39067.0,Kartu Debit
292.0,2025-11-29,Paket data,Pulsa & Internet,Pengeluaran,141057.0,Kartu Debit
293.0,2025-11-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,415501.0,Kartu Kredit
294.0,2025-11-27,Gym membership,Pembayaran Langganan,Pengeluaran,200150.0,E-Wallet
295.0,2025-11-23,Netflix,Pembayaran Langganan,Pengeluaran,24711.0,Kartu Debit
296.0,2025-11-21,Jajan,Makanan & Minuman,Pengeluaran,59109.0,E-Wallet
297.0,2025-11-07,Paket data,Pulsa & Internet,Pengeluaran,106650.0,Transfer Bank
298.0,,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,247349.0,E-Wallet
299.0,2025-11-21,Spotify Premium,Pembayaran Langganan,Pengeluaran,21395.0,Kartu Debit
300.0,2025-11-26,Bensin,Transportasi,Pengeluaran,,E-Wallet
301.0,2025-11-20,Gym membership,Pembayaran Langganan,Pengeluaran,200333.0,E-Wallet
302.0,2025-11-08,Netflix,Pembayaran Langganan,Pengeluaran,29836.0,Kartu Kredit
303.0,2025-11-16,Taksi,Transportasi,Pengeluaran,97237.0,Transfer Bank
304.0,2025-11-01,Bensin,Transportasi,Pengeluaran,65454.0,Tunai
305.0,2025-11-08,Pulsa prabayar,Pulsa & Internet,Pengeluaran,101981.0,E-Wallet
306.0,2025-11-12,Service AC kos,Tempat Tinggal,Pengeluaran,51358.0,E-Wallet
307.0,2025-11-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,240398.0,Transfer Bank
308.0,2025-11-22,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,453887.0,E-Wallet
309.0,2025-11-25,Paket data,Pulsa & Internet,Pengeluaran,116203.0,Kartu Kredit
310.0,2025-11-05,Pakaian baru,Belanja Bulanan,Pengeluaran,448035.0,Kartu Kredit
311.0,2025-11-23,,Pulsa & Internet,Pengeluaran,68623.0,Kartu Kredit
312.0,2025-11-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50862.0,E-Wallet
313.0,2025-11-04,Beli makan siang,Makanan & Minuman,Pengeluaran,74778.0,Kartu Debit
314.0,2025-11-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,111718.0,Kartu Debit
315.0,2025-11-13,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,238085.0,Transfer Bank
316.0,2025-11-07,,Makanan & Minuman,Pengeluaran,330346.0,Kartu Debit
317.0,2025-11-26,Jajan,Makanan & Minuman,Pengeluaran,69264.0,Kartu Kredit
318.0,2025-11-22,Spotify Premium,Pembayaran Langganan,Pengeluaran,29936.0,Kartu Debit
319.0,2025-11-22,Makan malam restoran,Makanan & Minuman,Pengeluaran,359235.0,Kartu Debit
320.0,2025-11-14,Tagihan internet,Pulsa & Internet,Pengeluaran,107295.0,Kartu Debit
321.0,2025-11-28,Tiket KRL,Transportasi,Pengeluaran,54974.0,Tunai
322.0,2025-11-28,,Pembayaran Langganan,Pengeluaran,54616.0,Kartu Debit
323.0,2025-11-02,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50163.0,E-Wallet
324.0,2025-12-05,Gaji bulanan,Gaji,Pemasukan,6314412.0,E-Wallet
325.0,2025-12-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,128144.0,Kartu Debit
326.0,2025-12-25,Bonus,Gaji,Pemasukan,2973547.0,E-Wallet
327.0,2025-12-07,Bayar kos,Tempat Tinggal,Pengeluaran,958402.0,Tunai
328.0,2025-12-28,Bayar kos,Tempat Tinggal,Pengeluaran,839401.0,Kartu Debit
329.0,2025-12-03,Ojek online,Transportasi,Pengeluaran,81526.0,E-Wallet
330.0,2025-12-29,Bayar kos,Tempat Tinggal,Pengeluaran,910051.0,Tunai
331.0,2025-12-03,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,309132.0,Tunai
332.0,2025-12-23,Langganan streaming,Hiburan,Pengeluaran,32480.0,Kartu Kredit
333.0,2025-12-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,126329.0,Kartu Debit
334.0,2025-12-18,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,217415.0,Transfer Bank
335.0,2025-12-07,Pakaian baru,Belanja Bulanan,Pengeluaran,359961.0,E-Wallet
336.0,2025-12-14,Taksi,Transportasi,Pengeluaran,-12511.0,Tunai
337.0,2025-12-17,Liburan,Hiburan,Pengeluaran,439529.0,Kartu Kredit
338.0,2025-12-21,Taksi,Transportasi,Pengeluaran,54890.0,Transfer Bank
339.0,2025-12-26,Liburan,Hiburan,Pengeluaran,420538.0,Kartu Debit
340.0,2025-12-12,Paket data,Pulsa & Internet,Pengeluaran,52237.0,Kartu Kredit
341.0,2025-12-20,Tagihan internet,Pulsa & Internet,Pengeluaran,94894.0,E-Wallet
342.0,2025-12-12,Netflix,Pembayaran Langganan,Pengeluaran,26555.0,E-Wallet
343.0,2025-12-09,Bensin,Transportasi,Pengeluaran,54468.0,Tunai
344.0,2025-12-30,Iuran lingkungan,Tempat Tinggal,Pengeluaran,-51733.0,E-Wallet
345.0,2025-12-30,Cloud storage,Pembayaran Langganan,Pengeluaran,52020.0,Kartu Kredit
346.0,2025-12-21,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,388121.0,Kartu Debit
347.0,2025-12-22,Pakaian baru,Belanja Bulanan,Pengeluaran,223709.0,Transfer Bank
348.0,2025-12-09,Gym membership,Pembayaran Langganan,Pengeluaran,200294.0,Transfer Bank
349.0,2025-12-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,138650.0,Kartu Debit
350.0,2025-12-21,Gym membership,Pembayaran Langganan,Pengeluaran,200432.0,Transfer Bank
351.0,2025-12-25,Beli makan siang,Makanan & Minuman,Pengeluaran,134900.0,Kartu Debit
352.0,2025-12-17,Cloud storage,Pembayaran Langganan,Pengeluaran,54743.0,Transfer Bank
353.0,2025-12-03,Beli makan siang,Makanan & Minuman,Pengeluaran,131301.0,Transfer Bank
354.0,2025-12-18,Paket data,Pulsa & Internet,Pengeluaran,113371.0,Transfer Bank
355.0,2025-12-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,70379.0,E-Wallet
356.0,2025-12-14,Makan malam restoran,Makanan & Minuman,Pengeluaran,250008.0,E-Wallet
357.0,2025-12-11,Bayar kos,Tempat Tinggal,Pengeluaran,926296.0,E-Wallet
358.0,2026-01-22,Gaji bulanan,Hiburan,Pemasukan,-6063194.0,Kartu Debit
359.0,2026-01-18,Gaji bulanan,Gaji,Pemasukan,6224847.0,Transfer Bank
360.0,2026-01-06,Ojek online,Transportasi,Pengeluaran,29037.0,Kartu Debit
361.0,2026-01-13,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,-319061.0,E-Wallet
362.0,2026-01-03,Tiket bioskop,Hiburan,Pengeluaran,31682.0,E-Wallet
363.0,2026-01-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,91382.0,E-Wallet
364.0,2026-01-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,192714.0,Kartu Debit
365.0,2026-01-25,Beli makan siang,Makanan & Minuman,Pengeluaran,170839.0,E-Wallet
366.0,2026-01-23,Konser,Hiburan,Pengeluaran,335137.0,Kartu Debit
367.0,2026-01-03,Spotify Premium,Pembayaran Langganan,Pengeluaran,20814.0,E-Wallet
368.0,2026-01-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,-25474.0,Transfer Bank
369.0,2026-01-19,Iuran lingkungan,Tempat Tinggal,Pengeluaran,-50303.0,E-Wallet
370.0,2026-01-05,Pulsa prabayar,Pulsa & Internet,Pengeluaran,120148.0,Kartu Debit
371.0,2026-01-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,,E-Wallet
372.0,2026-01-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,136906.0,Transfer Bank
373.0,2026-01-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,-147764.0,Kartu Debit
374.0,2026-01-15,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50061.0,Transfer Bank
375.0,2026-01-08,Pakaian baru,Belanja Bulanan,Pengeluaran,368787.0,Transfer Bank
376.0,2026-01-21,Pulsa prabayar,Pulsa & Internet,Pengeluaran,89756.0,Kartu Debit
377.0,2026-01-14,Tiket KRL,Transportasi,Pengeluaran,28069.0,Kartu Debit
378.0,2026-01-27,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,212060.0,Kartu Kredit
379.0,2026-01-09,Service AC kos,Tempat Tinggal,Pengeluaran,50633.0,E-Wallet
380.0,2026-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,269891.0,E-Wallet
381.0,2026-01-01,Pulsa prabayar,Pulsa & Internet,Pengeluaran,78392.0,Kartu Debit
382.0,2026-01-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,352259.0,Transfer Bank
383.0,2026-01-17,Tiket bioskop,Hiburan,Pengeluaran,41695.0,Kartu Debit
384.0,2026-01-20,Ojek online,Transportasi,Pengeluaran,66821.0,Kartu Debit
385.0,2026-01-07,Bayar kos,Tempat Tinggal,Pengeluaran,813952.0,E-Wallet
386.0,2026-01-23,Tiket KRL,Transportasi,Pengeluaran,62575.0,Kartu Debit
387.0,2026-01-10,Langganan streaming,Hiburan,Pengeluaran,36339.0,Kartu Kredit
388.0,2026-01-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,291596.0,Kartu Debit
389.0,2026-01-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,125438.0,Kartu Debit
390.0,2026-01-19,Pakaian baru,Belanja Bulanan,Pengeluaran,273295.0,E-Wallet
391.0,2026-01-10,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,226321.0,Kartu Debit
392.0,2026-01-10,Bensin,Transportasi,Pengeluaran,82557.0,Transfer Bank
393.0,,Konser,Hiburan,Pengeluaran,382037.0,E-Wallet
394.0,2026-01-08,Ojek online,Transportasi,Pengeluaran,71355.0,
395.0,2026-01-05,Spotify Premium,Pembayaran Langganan,Pengeluaran,23210.0,Kartu Kredit
396.0,2026-01-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,274776.0,Kartu Kredit
397.0,2026-01-24,Tagihan internet,Pulsa & Internet,Pengeluaran,147627.0,Transfer Bank
398.0,2026-01-26,Pakaian baru,Belanja Bulanan,Pengeluaran,334764.0,E-Wallet
399.0,2026-01-08,Liburan,Hiburan,Pengeluaran,468097.0,E-Wallet
400.0,2026-01-30,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,255588.0,Kartu Debit
401.0,2026-01-03,Tiket KRL,Transportasi,Pengeluaran,24830.0,Tunai
402.0,2026-01-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,60324.0,Kartu Debit
403.0,2026-01-28,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,476256.0,Transfer Bank
404.0,2026-01-09,Pakaian baru,Belanja Bulanan,Pengeluaran,282442.0,Transfer Bank
405.0,2026-01-23,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,117654.0,Kartu Debit
406.0,2026-01-05,Tagihan internet,Pulsa & Internet,Pengeluaran,61488.0,Kartu Kredit
407.0,2026-01-05,Beli makan siang,Makanan & Minuman,Pengeluaran,56720.0,Transfer Bank
408.0,2026-01-20,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,65473.0,Transfer Bank
409.0,,Ojek online,Transportasi,Pengeluaran,42468.0,E-Wallet
410.0,2026-01-09,Tiket bioskop,Hiburan,Pengeluaran,49174.0,Kartu Kredit
411.0,2026-01-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,140476.0,Kartu Kredit
412.0,2026-01-14,Cloud storage,Pembayaran Langganan,Pengeluaran,54196.0,Transfer Bank
413.0,2026-01-10,Gym membership,Pembayaran Langganan,Pengeluaran,200826.0,Kartu Debit
414.0,2026-01-09,Konser,Hiburan,Pengeluaran,379461.0,Kartu Debit
415.0,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,151103.0,E-Wallet
416.0,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,250837.0,E-Wallet
417.0,2026-01-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,379086.0,E-Wallet
418.0,2026-02-03,Gaji bulanan,Gaji,Pemasukan,6075275.0,Transfer Bank
419.0,2026-02-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,246665.0,Kartu Debit
420.0,2026-02-12,Makan malam restoran,Makanan & Minuman,Pengeluaran,366877.0,Tunai
421.0,2026-02-20,Taksi,Transportasi,Pengeluaran,53920.0,Tunai
,2026-02-25,Pulsa prabayar,Pulsa & Internet,Pengeluaran,146839.0,Kartu Kredit
423.0,2026-02-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,257725.0,E-Wallet
424.0,2026-02-01,Pulsa prabayar,Pulsa & Internet,Pengeluaran,147042.0,Kartu Kredit
425.0,2026-02-16,Netflix,Pembayaran Langganan,Pengeluaran,27632.0,Kartu Debit
426.0,2026-02-08,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,390479.0,Tunai
427.0,2026-02-14,Belanja dapur,Makanan & Minuman,Pengeluaran,468567.0,Tunai
428.0,2026-02-09,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50936.0,Tunai
429.0,2026-02-21,Pulsa prabayar,Pulsa & Internet,Pengeluaran,108667.0,Kartu Debit
430.0,2026-02-17,Netflix,Pembayaran Langganan,Pengeluaran,22947.0,E-Wallet
431.0,2026-02-16,Pulsa prabayar,Pulsa & Internet,Pengeluaran,67277.0,Kartu Debit
432.0,2026-02-27,Taksi,Transportasi,Pengeluaran,85162.0,Transfer Bank
433.0,2026-02-24,Tagihan internet,Pulsa & Internet,Pengeluaran,66782.0,Kartu Debit
434.0,2026-02-22,Bayar kos,Tempat Tinggal,Pengeluaran,903136.0,Kartu Debit
435.0,2026-02-24,Paket data,Pulsa & Internet,Pengeluaran,77170.0,
436.0,2026-02-24,Konser,Hiburan,Pengeluaran,336433.0,Transfer Bank
437.0,2026-02-05,Cloud storage,Pembayaran Langganan,Pengeluaran,51019.0,E-Wallet
438.0,2026-02-16,,Transfer Teman/Keluarga,Pengeluaran,123696.0,Kartu Debit
439.0,2026-02-01,Belanja dapur,Makanan & Minuman,Pengeluaran,457114.0,Kartu Debit
440.0,2026-02-25,Langganan streaming,Hiburan,Pengeluaran,46661.0,E-Wallet
441.0,2026-02-04,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,332066.0,Transfer Bank
442.0,2026-02-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,133152.0,Transfer Bank
443.0,2026-02-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,302653.0,Tunai
444.0,2026-02-06,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,204007.0,E-Wallet
445.0,2026-03-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,86478.0,Kartu Debit
446.0,2026-03-18,Bonus,Gaji,Pemasukan,2098428.0,E-Wallet
447.0,2026-03-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,132118.0,Kartu Debit
448.0,2026-03-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,247933.0,Transfer Bank
449.0,2026-03-23,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,212912.0,Kartu Kredit
450.0,2026-03-13,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50755.0,E-Wallet
451.0,2026-03-09,Service AC kos,Tempat Tinggal,Pengeluaran,50304.0,Kartu Debit
452.0,2026-03-21,Kopi,Makanan & Minuman,Pengeluaran,37748.0,Tunai
453.0,2026-03-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,128940.0,E-Wallet
454.0,2026-03-14,Service AC kos,Tempat Tinggal,Pengeluaran,-51660.0,Tunai
455.0,2026-03-21,Liburan,Hiburan,Pengeluaran,347295.0,E-Wallet
456.0,2026-03-12,Paket data,Pulsa & Internet,Pengeluaran,115305.0,Kartu Debit
457.0,2026-03-05,Pakaian baru,Belanja Bulanan,Pengeluaran,454327.0,E-Wallet
458.0,2026-03-06,Konser,Hiburan,Pengeluaran,343516.0,Transfer Bank
459.0,2026-04-29,Gaji bulanan,Gaji,Pemasukan,6069922.0,E-Wallet
460.0,2026-04-09,Gaji bulanan,Gaji,Pemasukan,6260292.0,E-Wallet
461.0,2026-04-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,147069.0,E-Wallet
462.0,2026-04-17,Belanja dapur,Makanan & Minuman,Pengeluaran,675978.0,E-Wallet
463.0,2026-04-15,Taksi,Transportasi,Pengeluaran,73251.0,Transfer Bank
,2026-04-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,485795.0,Kartu Kredit
465.0,2026-04-21,Liburan,Hiburan,Pengeluaran,321527.0,E-Wallet
466.0,2026-04-29,Jajan,Makanan & Minuman,Pengeluaran,59150.0,Tunai
467.0,2026-04-19,Perlengkapan rumah,,Pengeluaran,286345.0,Kartu Kredit
468.0,2026-04-18,Netflix,Makanan & Minuman,Pengeluaran,29652.0,Kartu Kredit
469.0,2026-04-20,Service AC kos,Tempat Tinggal,Pengeluaran,51356.0,Transfer Bank
470.0,2026-04-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,194280.0,E-Wallet
471.0,2026-04-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,282483.0,Transfer Bank
472.0,2026-04-19,Bayar kos,Tempat Tinggal,Pengeluaran,866381.0,E-Wallet
473.0,2026-04-08,Beli makan siang,Transportasi,Pengeluaran,65819.0,Transfer Bank
474.0,2026-04-08,Konser,Hiburan,Pengeluaran,312724.0,E-Wallet
475.0,2026-04-07,Bensin,Transportasi,Pengeluaran,60718.0,Kartu Debit
476.0,2026-04-16,Tiket KRL,Transportasi,Pengeluaran,-47430.0,Tunai
477.0,2026-04-25,Service AC kos,Tempat Tinggal,Pengeluaran,51363.0,Kartu Debit
478.0,2026-04-29,Beli makan siang,Transportasi,Pengeluaran,170654.0,Kartu Debit
479.0,2026-04-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51592.0,Kartu Debit
480.0,2026-04-16,Jajan,Makanan & Minuman,Pengeluaran,18741.0,Tunai
481.0,2026-04-06,Tiket bioskop,Hiburan,Pengeluaran,,Transfer Bank
482.0,2026-04-20,Paket data,Pulsa & Internet,Pengeluaran,149836.0,E-Wallet
483.0,2026-04-12,Bayar kos,Tempat Tinggal,Pengeluaran,813973.0,E-Wallet
484.0,2026-04-22,Jajan,Makanan & Minuman,Pengeluaran,55273.0,Transfer Bank
485.0,2026-04-16,Tagihan internet,Pulsa & Internet,Pengeluaran,-124885.0,Kartu Kredit
486.0,2026-04-14,Tiket KRL,Hiburan,Pengeluaran,52063.0,Kartu Debit
487.0,2026-04-22,Service AC kos,Tempat Tinggal,Pengeluaran,50495.0,E-Wallet
488.0,2026-04-18,Pulsa prabayar,Pulsa & Internet,Pengeluaran,107246.0,Kartu Debit
489.0,2026-04-18,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,424461.0,Transfer Bank
490.0,2026-04-05,Taksi,Transportasi,Pengeluaran,26761.0,E-Wallet
491.0,2026-04-24,Belanja dapur,Makanan & Minuman,Pengeluaran,681284.0,Kartu Debit
492.0,2026-04-13,Jajan,Makanan & Minuman,Pengeluaran,13855.0,Kartu Debit
493.0,2026-04-10,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,443252.0,Kartu Debit
494.0,2026-04-18,Bayar kos,Tempat Tinggal,Pengeluaran,824644.0,E-Wallet
495.0,2026-04-11,Ojek online,Transportasi,Pengeluaran,16741.0,
496.0,2026-04-23,Spotify Premium,Pembayaran Langganan,Pengeluaran,23556.0,Transfer Bank
497.0,2026-04-10,Bayar kos,Tempat Tinggal,Pengeluaran,802239.0,Tunai
498.0,2026-04-13,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,325685.0,Tunai
499.0,2026-04-04,Netflix,Pembayaran Langganan,Pengeluaran,21479.0,E-Wallet
500.0,2026-04-16,Bayar kos,Tempat Tinggal,Pengeluaran,916982.0,Kartu Debit
501.0,2026-05-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,235096.0,Kartu Debit
502.0,2026-05-01,Tiket bioskop,Hiburan,Pengeluaran,44963.0,Kartu Kredit
503.0,2026-05-02,Jajan,Makanan & Minuman,Pengeluaran,14250.0,E-Wallet
504.0,2026-05-29,Pulsa prabayar,Pulsa & Internet,Pengeluaran,106764.0,Kartu Debit
505.0,2026-05-28,Service AC kos,Tempat Tinggal,Pengeluaran,51512.0,Tunai
506.0,2025-08-08,Liburan,Hiburan,Pengeluaran,400039.0,
507.0,2025-05-05,Gaji bulanan,Gaji,Pemasukan,6227769.0,Transfer Bank
508.0,2026-05-25,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,222234.0,Transfer Bank
509.0,2025-06-01,Paket data,Pulsa & Internet,Pengeluaran,126856.0,E-Wallet
510.0,2024-08-28,Pakaian baru,Belanja Bulanan,Pengeluaran,497987.0,Tunai
511.0,2024-05-29,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,451291.0,E-Wallet
512.0,2025-03-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,213171.0,Transfer Bank
513.0,2026-05-19,Transfer teman,Transfer Teman/Keluarga,Pemasukan,88220.0,Kartu Debit
514.0,2024-09-08,Bonus,Gaji,Pemasukan,1056600.0,Transfer Bank
515.0,2024-07-17,Bonus,Gaji,Pemasukan,2006831.0,Transfer Bank
516.0,2025-11-08,Bonus,Pembayaran Langganan,Pemasukan,2696074.0,Kartu Debit
517.0,2025-03-16,Bonus,Gaji,Pemasukan,2752169.0,Transfer Bank
518.0,2025-06-10,Gaji bulanan,Gaji,Pemasukan,6272690.0,Kartu Debit
519.0,2026-04-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,189010.0,Transfer Bank
520.0,2026-03-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,197197.0,Transfer Bank
521.0,2025-01-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,104793.0,E-Wallet
522.0,2024-12-19,Gaji bulanan,Gaji,Pemasukan,6276350.0,Transfer Bank
523.0,2025-10-18,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51043.0,Transfer Bank
524.0,2024-07-30,Transfer teman,Transfer Teman/Keluarga,Pemasukan,148776.0,E-Wallet
525.0,2025-05-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,56686.0,Kartu Debit
526.0,2026-04-01,Gaji bulanan,Gaji,Pemasukan,6178092.0,Kartu Debit
527.0,2026-01-22,Bensin,Transportasi,Pengeluaran,76802.0,Kartu Debit
528.0,2025-01-26,Bonus,Gaji,Pemasukan,2823279.0,Kartu Debit
529.0,2024-08-29,Service AC kos,Tempat Tinggal,Pengeluaran,51797.0,Tunai
530.0,2026-03-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,296288.0,E-Wallet
531.0,2026-01-24,Bonus,Gaji,Pemasukan,2019106.0,E-Wallet
532.0,2025-10-03,Taksi,Transportasi,Pengeluaran,46223.0,Transfer Bank
533.0,2025-09-10,Konser,Hiburan,Pengeluaran,475572.0,Kartu Debit
534.0,2024-07-30,Gaji bulanan,Gaji,Pemasukan,6008027.0,E-Wallet
535.0,2025-01-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,214050.0,E-Wallet
536.0,2024-08-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,93614.0,Kartu Debit
537.0,,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,66248.0,Kartu Debit
538.0,2025-03-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,102584.0,E-Wallet
539.0,2025-12-03,Bonus,Gaji,Pemasukan,1429946.0,Kartu Debit
540.0,2024-10-26,Paket data,Pulsa & Internet,Pengeluaran,134404.0,Transfer Bank
,,Transfer teman,Transfer Teman/Keluarga,Pemasukan,274200.0,Kartu Debit
542.0,2025-11-01,Netflix,Pembayaran Langganan,Pengeluaran,22809.0,Kartu Kredit
543.0,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,56144.0,E-Wallet
,2024-09-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,-201606.0,Transfer Bank
545.0,2025-11-13,Tiket bioskop,Hiburan,Pengeluaran,38985.0,Transfer Bank
546.0,2024-08-20,Transfer teman,Transfer Teman/Keluarga,Pemasukan,102788.0,Kartu Debit
547.0,2026-04-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,56929.0,Kartu Debit
548.0,2025-08-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,297433.0,E-Wallet
549.0,2026-01-30,Bonus,Gaji,Pemasukan,1558045.0,E-Wallet
550.0,2025-12-19,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,104978.0,Kartu Debit
551.0,2026-03-03,Gaji bulanan,Gaji,Pemasukan,6272723.0,Kartu Debit
552.0,2025-06-25,Makan malam restoran,Makanan & Minuman,Pengeluaran,705589.0,Kartu Kredit
553.0,2024-07-16,Transfer teman,Transfer Teman/Keluarga,,286371.0,Transfer Bank
554.0,2026-04-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,136290.0,E-Wallet
555.0,2024-06-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,252282.0,Kartu Debit
556.0,2025-06-24,Ojek online,Transportasi,Pengeluaran,16023.0,E-Wallet
557.0,2025-06-15,Bonus,Gaji,Pemasukan,2221815.0,Transfer Bank
558.0,2024-10-21,Gaji bulanan,Gaji,Pemasukan,6095681.0,Kartu Debit
,2026-02-25,Pakaian baru,Belanja Bulanan,Pengeluaran,230003.0,Kartu Kredit
560.0,2026-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,82184.0,E-Wallet
561.0,2025-12-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,156386.0,E-Wallet
562.0,2024-09-22,Bonus,Gaji,Pemasukan,1528267.0,Kartu Debit
563.0,2026-03-19,Kirim uang keluarga,,Pemasukan,186493.0,Transfer Bank
564.0,,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,240587.0,Kartu Debit
565.0,2025-10-03,Cloud storage,Pembayaran Langganan,Pengeluaran,53738.0,Kartu Kredit
566.0,2025-02-09,Gaji bulanan,Gaji,Pemasukan,6108936.0,E-Wallet
567.0,2025-08-28,Beli makan siang,Makanan & Minuman,Pengeluaran,175067.0,Kartu Kredit
568.0,2025-04-12,Service AC kos,Tempat Tinggal,Pengeluaran,51598.0,Tunai
569.0,2026-01-23,Netflix,Pembayaran Langganan,Pengeluaran,24267.0,Transfer Bank
570.0,2024-07-04,Bonus,Gaji,Pemasukan,2247568.0,Transfer Bank
571.0,2024-07-30,Paket data,Pulsa & Internet,Pengeluaran,85019.0,E-Wallet
572.0,2024-09-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,132997.0,E-Wallet
573.0,2024-08-13,Langganan streaming,,Pengeluaran,35641.0,Kartu Debit
574.0,2025-06-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,231210.0,E-Wallet
575.0,2025-03-07,Spotify Premium,Pembayaran Langganan,Pengeluaran,27562.0,
576.0,2025-07-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50079.0,E-Wallet
